 80, 4.633823722716554, 1,
 -80, -4.229446054393318, 1,
 -70, -3.330382530626866, 1,
 -60, -2.3301270189221923, 1,
 -50, -1.2590717768487325, 1,
 -40, -0.1497602759567842, 1,
 -30, 0.9641016151377553, 1,
 -20, 2.04866976651529, 1,
 -10, 3.0709901237141803, 1,
 10, 4.807471900383484, 1,
 20, 5.468871199771977, 1,
 30, 5.964101615137754, 1,
 40, 6.278115820908608, 1,
 50, 6.401372654341047, 1,
 60, 6.330127018922193, 1,
 70, 6.066543677232217, 1,
 80, 5.618631475728762, 1,
 -80, -5.214253807405527, 1,
 -70, -4.270075151412774, 1,
 -60, -3.1961524227066316, 1,
 -50, -2.025116219967711, 1,
 -40, -0.7925478856433235, 1,
 -30, 0.4641016151377553, 1,
 -20, 1.7066496231896213, 1,
 -10, 2.8973419460472503, 1,
 10, 4.981120078050414, 1,
 20, 5.810891343097646, 1,
 30, 6.464101615137754, 1,
 40, 6.920903430595148, 1,
 50, 7.167417097460026, 1,
 60, 7.196152422706632, 1,
 70, 7.006236298018125, 1,
 80, 6.603439228740969, 1,
 -80, -6.199061560417734, 1,
 -70, -5.209767772198683, 1,
 -60, -4.0621778264910695, 1,
 -50, -2.7911606630866888, 1,
 -40, -1.4353354953298623, 1,
 -30, -0.035898384862244725, 1,
 -20, 1.3646294798639529, 1,
 -10, 2.7236937683803197, 1,
 10, 5.154768255717345, 1,
 20, 6.1529114864233145, 1,
 30, 6.964101615137754, 1,
 40, 7.563691040281686, 1,
 50, 7.933461540579003, 1,
 60, 8.062177826491071, 1,
 70, 7.945928918804034, 1,
 80, 7.588246981753178, 1,
 -80, -9.153484819454357, 1,
 -70, -8.028845634556408, 1,
 -60, -6.6602540378443855, 1,
 -50, -5.089293992443622, 1,
 -40, -3.3636983243894805, 1,
 -30, -1.5358983848622443, 1,
 -20, 0.3385690498869467, 1,
 -10, 2.202749235379529, 1,
 10, 5.675712788718135, 1,
 20, 7.178971916400321, 1,
 30, 8.464101615137753, 1,
 40, 9.492053869341305, 1,
 50, 10.231594869935938, 1,
 60, 10.660254037844386, 1,
 70, 10.765006781161759, 1,
 80, 10.542670240789802, 1,
 -80, -0.11656686467755595, 1,
 -70, 0.7704080958424359, 1,
 -60, 1.6339745962155618, 1,
 -50, 2.447893605313719, 1,
 -40, 3.1874346059083507, 1,
 -30, 3.8301270189221936, 1,
 -20, 4.356442960603874, 1,
 -10, 4.75039058739411, 1,
 10, 5.09768694272797, 1,
 20, 5.040483247255211, 1,
 30, 4.830127018922194, 1,
 40, 4.473009825281429, 1,
 50, 3.9799824915516746, 1,
 60, 3.3660254037844393, 1,
 70, 2.6497933374142524, 1,
 80, 1.85304864134686, 1,
 -80, -3.07099012371418, 1,
 -70, -2.048669766515289, 1,
 -60, -0.9641016151377539, 1,
 -50, 0.14976027595678465, 1,
 -40, 1.259071776848733, 1,
 -30, 2.3301270189221936, 1,
 -20, 3.330382530626868, 1,
 -10, 4.2294460543933186, 1,
 10, 5.618631475728761, 1,
 20, 6.066543677232217, 1,
 30, 6.330127018922194, 1,
 40, 6.401372654341047, 1,
 50, 6.278115820908608, 1,
 60, 5.964101615137755, 1,
 70, 5.468871199771978, 1,
 80, 4.807471900383484, 1,
 -80, -6.025413382750804, 1,
 -70, -4.867747628873015, 1,
 -60, -3.56217782649107, 1,
 -50, -2.1483730534001495, 1,
 -40, -0.6692910522108844, 1,
 -30, 0.8301270189221941, 1,
 -20, 2.3043221006498618, 1,
 -10, 3.7085015213925274, 1,
 10, 6.139576008729552, 1,
 20, 7.092604107209223, 1,
 30, 7.830127018922193, 1,
 40, 8.329735483400665, 1,
 50, 8.576249150265543, 1,
 60, 8.562177826491071, 1,
 70, 8.287949062129703, 1,
 80, 7.761895159420108, 1,
 -80, -8.979836641787427, 1,
 -70, -7.686825491230739, 1,
 -60, -6.1602540378443855, 1,
 -50, -4.446506382757083, 1,
 -40, -2.5976538812705026, 1,
 -30, -0.6698729810778055, 1,
 -20, 1.2782616706728556, 1,
 -10, 3.1875569883917363, 1,
 10, 6.660520541730343, 1,
 20, 8.11866453718623, 1,
 30, 9.330127018922193, 1,
 40, 10.258098312460282, 1,
 50, 10.874382479622476, 1,
 60, 11.160254037844386, 1,
 70, 11.107026924487428, 1,
 80, 10.716318418456732, 1,
 -80, 0.057081312989374466, 1,
 -70, 1.1124282391681044, 1,
 -60, 2.1339745962155625, 1,
 -50, 3.0906812150002585, 1,
 -40, 3.953479049027329, 1,
 -30, 4.696152422706632, 1,
 -20, 5.296135581389782, 1,
 -10, 5.735198340406318, 1,
 10, 6.082494695740178, 1,
 20, 5.980175868041119, 1,
 30, 5.696152422706632, 1,
 40, 5.239054268400407, 1,
 50, 4.622770101238214, 1,
 60, 3.8660254037844393, 1,
 70, 2.9918134807399213, 1,
 80, 2.0266968190137904, 1,
 -80, -2.8973419460472494, 1,
 -70, -1.7066496231896204, 1,
 -60, -0.4641016151377535, 1,
 -50, 0.7925478856433243, 1,
 -40, 2.0251162199677113, 1,
 -30, 3.196152422706632, 1,
 -20, 4.270075151412776, 1,
 -10, 5.214253807405527, 1,
 10, 6.603439228740969, 1,
 20, 7.006236298018125, 1,
 30, 7.196152422706632, 1,
 40, 7.167417097460025, 1,
 50, 6.920903430595148, 1,
 60, 6.464101615137755, 1,
 70, 5.810891343097646, 1,
 80, 4.981120078050415, 1,
 -80, -5.851765205083874, 1,
 -70, -4.525727485547346, 1,
 -60, -3.0621778264910695, 1,
 -50, -1.5055854437136098, 1,
 -40, 0.09675339090809398, 1,
 -30, 1.6961524227066325, 1,
 -20, 3.2440147214357697, 1,
 -10, 4.6933092744047356, 1,
 10, 7.12438376174176, 1,
 20, 8.032296727995131, 1,
 30, 8.696152422706632, 1,
 40, 9.095779926519644, 1,
 50, 9.219036759952083, 1,
 60, 9.062177826491071, 1,
 70, 8.629969205455371, 1,
 80, 7.935543337087038, 1,
 -80, -8.806188464120497, 1,
 -70, -7.344805347905071, 1,
 -60, -5.660254037844385, 1,
 -50, -3.8037187730705435, 1,
 -40, -1.8316094381515242, 1,
 -30, 0.1961524227066329, 1,
 -20, 2.2179542914587635, 1,
 -10, 4.172364741403944, 1,
 10, 7.645328294742551, 1,
 20, 9.058357157972138, 1,
 30, 10.196152422706632, 1,
 40, 11.02414275557926, 1,
 50, 11.517170089309015, 1,
 60, 11.660254037844386, 1,
 70, 11.449047067813096, 1,
 80, 10.889966596123662, 1,
 -80, 0.23072949065630477, 1,
 -70, 1.4544483824937733, 1,
 -60, 2.6339745962155625, 1,
 -50, 3.7334688246867973, 1,
 -40, 4.7195234921463065, 1,
 -30, 5.562177826491071, 1,
 -20, 6.23582820217569, 1,
 -10, 6.720006093418526, 1,
 10, 7.067302448752386, 1,
 20, 6.919868488827027, 1,
 30, 6.562177826491071, 1,
 40, 6.005098711519386, 1,
 50, 5.265557710924753, 1,
 60, 4.366025403784439, 1,
 70, 3.33383362406559, 1,
 80, 2.200344996680721, 1,
 -80, -2.7236937683803193, 1,
 -70, -1.3646294798639516, 1,
 -60, 0.0358983848622465, 1,
 -50, 1.4353354953298632, 1,
 -40, 2.791160663086689, 1,
 -30, 4.062177826491071, 1,
 -20, 5.209767772198684, 1,
 -10, 6.199061560417735, 1,
 10, 7.588246981753177, 1,
 20, 7.945928918804033, 1,
 30, 8.062177826491071, 1,
 40, 7.933461540579003, 1,
 50, 7.563691040281688, 1,
 60, 6.964101615137755, 1,
 70, 6.152911486423315, 1,
 80, 5.154768255717345, 1,
 -80, -3.708501521392527, 1,
 -70, -2.30432210064986, 1,
 -60, -0.8301270189221919, 1,
 -50, 0.6692910522108853, 1,
 -40, 2.14837305340015, 1,
 -30, 3.5621778264910717, 1,
 -20, 4.8677476288730155, 1,
 -10, 6.025413382750805, 1,
 10, 7.761895159420107, 1,
 20, 8.287949062129702, 1,
 30, 8.562177826491071, 1,
 40, 8.576249150265543, 1,
 50, 8.329735483400665, 1,
 60, 7.830127018922194, 1,
 70, 7.092604107209223, 1,
 80, 6.139576008729552, 1,
 -80, -4.693309274404735, 1,
 -70, -3.244014721435768, 1,
 -60, -1.6961524227066311, 1,
 -50, -0.0967533909080931, 1,
 -40, 1.5055854437136107, 1,
 -30, 3.0621778264910717, 1,
 -20, 4.525727485547346, 1,
 -10, 5.851765205083874, 1,
 10, 7.935543337087038, 1,
 20, 8.629969205455371, 1,
 30, 9.062177826491071, 1,
 40, 9.219036759952083, 1,
 50, 9.095779926519644, 1,
 60, 8.696152422706632, 1,
 70, 8.032296727995131, 1,
 80, 7.124383761741761, 1,
 -80, -5.678117027416944, 1,
 -70, -4.183707342221677, 1,
 -60, -2.5621778264910695, 1,
 -50, -0.862797834027071, 1,
 -40, 0.8627978340270719, 1,
 -30, 2.5621778264910717, 1,
 -20, 4.183707342221678, 1,
 -10, 5.678117027416944, 1,
 10, 8.109191514753968, 1,
 20, 8.97198934878104, 1,
 30, 9.562177826491071, 1,
 40, 9.86182436963862, 1,
 50, 9.861824369638622, 1,
 60, 9.562177826491071, 1,
 70, 8.97198934878104, 1,
 80, 8.109191514753968, 1,
 -80, -8.632540286453567, 1,
 -70, -7.002785204579402, 1,
 -60, -5.160254037844385, 1,
 -50, -3.1609311633840047, 1,
 -40, -1.0655649950325463, 1,
 -30, 1.0621778264910722, 1,
 -20, 3.1576469122446715, 1,
 -10, 5.1571724944161526, 1,
 10, 8.630136047754759, 1,
 20, 9.998049778758045, 1,
 30, 11.06217782649107, 1,
 40, 11.790187198698238, 1,
 50, 12.159957698995555, 1,
 60, 12.160254037844386, 1,
 70, 11.791067211138765, 1,
 80, 11.063614773790592, 1,
 -80, 0.4043776683232353, 1,
 -70, 1.7964685258194422, 1,
 -60, 3.1339745962155625, 1,
 -50, 4.376256434373337, 1,
 -40, 5.485567935265285, 1,
 -30, 6.42820323027551, 1,
 -20, 7.175520822961599, 1,
 -10, 7.704813846430734, 1,
 10, 8.052110201764595, 1,
 20, 7.859561109612936, 1,
 30, 7.42820323027551, 1,
 40, 6.771143154638363, 1,
 50, 5.908345320611293, 1,
 60, 4.866025403784439, 1,
 70, 3.675853767391259, 1,
 80, 2.3739931743476514, 1,
 -80, -8.458892108786635, 1,
 -70, -6.660765061253732, 1,
 -60, -4.660254037844385, 1,
 -50, -2.518143553697465, 1,
 -40, -0.2995205519135684, 1,
 -30, 1.9282032302755105, 1,
 -20, 4.09733953303058, 1,
 -10, 6.141980247428361, 1,
 10, 9.614943800766968, 1,
 20, 10.937742399543954, 1,
 30, 11.928203230275509, 1,
 40, 12.556231641817217, 1,
 50, 12.802745308682095, 1,
 60, 12.660254037844386, 1,
 70, 12.133087354464434, 1,
 80, 11.237262951457524, 1,
 -90, -0.9999999999999994, 1,
 -80, 0.5780258459901658, 1,
 -70, 2.138488669145111, 1,
 -60, 3.6339745962155625, 1,
 -50, 5.019044044059877, 1,
 -40, 6.251612378384262, 1,
 -30, 7.294228634059948, 1,
 -20, 8.115213443747507, 1,
 -10, 8.689621599442942, 1,
 10, 9.036917954776802, 1,
 20, 8.799253730398846, 1,
 30, 8.294228634059948, 1,
 40, 7.537187597757342, 1,
 50, 6.5511329302978325, 1,
 60, 5.366025403784439, 1,
 70, 4.0178739107169275, 1,
 80, 2.547641352014582, 1,
 -80, -8.285243931119705, 1,
 -70, -6.318744917928064, 1,
 -60, -4.160254037844385, 1,
 -50, -1.8753559440109253, 1,
 -40, 0.4665238912054095, 1,
 -30, 2.794228634059949, 1,
 -20, 5.037032153816489, 1,
 -10, 7.126788000440569, 1,
 10, 10.599751553779175, 1,
 20, 11.877435020329862, 1,
 30, 12.794228634059948, 1,
 40, 13.322276084936195, 1,
 50, 13.445532918368635, 1,
 60, 13.160254037844386, 1,
 70, 12.475107497790102, 1,
 80, 11.410911129124454, 1,
 -90, -0.9999999999999993, 1,
 -80, 0.7516740236570961, 1,
 -70, 2.48050881247078, 1,
 -60, 4.1339745962155625, 1,
 -50, 5.6618316537464155, 1,
 -40, 7.017656821503241, 1,
 -30, 8.160254037844387, 1,
 -20, 9.054906064533416, 1,
 -10, 9.67442935245515, 1,
 10, 10.02172570778901, 1,
 20, 9.738946351184754, 1,
 30, 9.160254037844387, 1,
 40, 8.303232040876319, 1,
 50, 7.193920539984371, 1,
 60, 5.866025403784439, 1,
 70, 4.359894054042597, 1,
 80, 2.721289529681512, 1,
 90, 1.0000000000000007, 1,
 -90, -1.9999999999999993, 1,
 -80, -0.2331337293551119, 1,
 -70, 1.5408161916848717, 1,
 -60, 3.2679491924311237, 1,
 -50, 4.895787210627438, 1,
 -40, 6.374869211816701, 1,
 -30, 7.660254037844387, 1,
 -20, 8.712885921207748, 1,
 -10, 9.50078117478822, 1,
 10, 10.19537388545594, 1,
 20, 10.080966494510422, 1,
 30, 9.660254037844387, 1,
 40, 8.946019650562858, 1,
 50, 7.959964983103349, 1,
 60, 6.7320508075688785, 1,
 70, 5.299586674828505, 1,
 80, 3.70609728269372, 1,
 90, 2.0000000000000004, 1,
 -90, -2.9999999999999996, 1,
 -80, -1.2179414823673198, 1,
 -70, 0.6011235708989635, 1,
 -60, 2.401923788646685, 1,
 -50, 4.129742767508459, 1,
 -40, 5.732081602130162, 1,
 -30, 7.160254037844387, 1,
 -20, 8.370865777882079, 1,
 -10, 9.32713299712129, 1,
 10, 10.36902206312287, 1,
 20, 10.422986637836091, 1,
 30, 10.160254037844387, 1,
 40, 9.588807260249398, 1,
 50, 8.726009426222328, 1,
 60, 7.598076211353317, 1,
 70, 6.239279295614413, 1,
 80, 4.690905035705928, 1,
 90, 3.0000000000000004, 1,
 -80, -2.202749235379528, 1,
 -70, -0.3385690498869449, 1,
 -60, 1.5358983848622465, 1,
 -50, 3.3636983243894814, 1,
 -40, 5.089293992443623, 1,
 -30, 6.660254037844387, 1,
 -20, 8.02884563455641, 1,
 -10, 9.153484819454357, 1,
 10, 10.542670240789802, 1,
 20, 10.76500678116176, 1,
 30, 10.660254037844387, 1,
 40, 10.231594869935936, 1,
 50, 9.492053869341305, 1,
 60, 8.464101615137755, 1,
 70, 7.178971916400322, 1,
 80, 5.675712788718136, 1,
 90, 4.000000000000001, 1,
 -90, -4.999999999999999, 1,
 -80, -3.1875569883917354, 1,
 -70, -1.2782616706728533, 1,
 -60, 0.6698729810778081, 1,
 -50, 2.5976538812705035, 1,
 -40, 4.446506382757084, 1,
 -30, 6.160254037844387, 1,
 -20, 7.686825491230742, 1,
 -10, 8.979836641787427, 1,
 10, 10.716318418456732, 1,
 20, 11.107026924487428, 1,
 30, 11.160254037844387, 1,
 40, 10.874382479622476, 1,
 50, 10.258098312460284, 1,
 60, 9.330127018922195, 1,
 70, 8.11866453718623, 1,
 80, 6.660520541730344, 1,
 90, 5.000000000000001, 1,
 -90, -5.999999999999999, 1,
 -80, -4.1723647414039435, 1,
 -70, -2.2179542914587613, 1,
 -60, -0.19615242270663114, 1,
 -50, 1.831609438151525, 1,
 -40, 3.8037187730705444, 1,
 -30, 5.660254037844387, 1,
 -20, 7.344805347905073, 1,
 -10, 8.806188464120497, 1,
 10, 10.889966596123662, 1,
 20, 11.449047067813098, 1,
 30, 11.660254037844387, 1,
 40, 11.517170089309015, 1,
 50, 11.024142755579263, 1,
 60, 10.196152422706632, 1,
 70, 9.058357157972138, 1,
 80, 7.645328294742552, 1,
 90, 6.000000000000001, 1,
 -90, -6.999999999999999, 1,
 -80, -5.157172494416152, 1,
 -70, -3.15764691224467, 1,
 -60, -1.0621778264910695, 1,
 -50, 1.0655649950325472, 1,
 -40, 3.1609311633840056, 1,
 -30, 5.160254037844387, 1,
 -20, 7.002785204579404, 1,
 -10, 8.632540286453567, 1,
 10, 11.063614773790592, 1,
 20, 11.791067211138767, 1,
 30, 12.160254037844387, 1,
 40, 12.159957698995555, 1,
 50, 11.79018719869824, 1,
 60, 11.062177826491071, 1,
 70, 9.998049778758046, 1,
 80, 8.63013604775476, 1,
 90, 7.000000000000001, 1,
 -90, -7.999999999999999, 1,
 -80, -6.14198024742836, 1,
 -70, -4.097339533030578, 1,
 -60, -1.9282032302755079, 1,
 -50, 0.2995205519135693, 1,
 -40, 2.518143553697466, 1,
 -30, 4.660254037844387, 1,
 -20, 6.660765061253736, 1,
 -10, 8.458892108786637, 1,
 10, 11.237262951457522, 1,
 20, 12.133087354464434, 1,
 30, 12.660254037844387, 1,
 40, 12.802745308682095, 1,
 50, 12.556231641817217, 1,
 60, 11.92820323027551, 1,
 70, 10.937742399543955, 1,
 80, 9.614943800766968, 1,
 -80, -7.126788000440568, 1,
 -70, -5.037032153816487, 1,
 -60, -2.7942286340599463, 1,
 -50, -0.4665238912054086, 1,
 -40, 1.8753559440109262, 1,
 -30, 4.160254037844388, 1,
 -20, 6.318744917928067, 1,
 -10, 8.285243931119707, 1,
 10, 11.410911129124452, 1,
 20, 12.475107497790104, 1,
 30, 13.160254037844386, 1,
 40, 13.445532918368635, 1,
 50, 13.322276084936195, 1,
 60, 12.794228634059948, 1,
 70, 11.877435020329862, 1,
 80, 10.599751553779177, 1,
 -80, -8.111595753452775, 1,
 -70, -5.9767247746023955, 1,
 -60, -3.6602540378443846, 1,
 -50, -1.2325683343243865, 1,
 -40, 1.2325683343243874, 1,
 -30, 3.660254037844388, 1,
 -20, 5.976724774602398, 1,
 -10, 8.111595753452777, 1,
 10, 11.584559306791382, 1,
 20, 12.817127641115771, 1,
 30, 13.660254037844386, 1,
 40, 14.088320528055172, 1,
 50, 14.088320528055174, 1,
 60, 13.660254037844386, 1,
 70, 12.817127641115771, 1,
 80, 11.584559306791384, 1
